id,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
14571,9.00,8.00,38.00,2.40,0.88,0.75,1.00,4.00,1.00,1,3,1
14572,8.00,8.00,40.00,3.60,0.64,0.72,1.00,2.00,0.00,1,5,1
14573,5.00,5.00,37.50,3.40,-0.10,-0.17,1.00,3.00,0.00,1,5,1
14574,1.00,1.00,31.00,2.70,-1.63,-1.57,1.00,4.00,1.00,1,4,0
14575,5.00,3.00,36.00,2.90,-0.12,-0.63,1.00,4.00,1.00,1,3,1
14576,6.00,7.00,37.00,3.20,0.17,0.52,1.00,3.00,0.00,1,3,1
14577,4.00,6.00,39.00,3.10,-0.21,0.17,1.00,3.00,1.00,1,4,1
14578,2.00,1.00,45.00,3.90,-0.85,-1.79,1.00,4.00,1.00,1,5,1
14579,9.00,8.00,41.00,3.00,1.01,0.66,1.00,3.00,0.00,1,3,1
14580,7.00,8.00,37.00,3.40,0.56,0.66,2.00,3.00,1.00,1,3,1
14581,4.00,6.00,37.00,3.30,-0.24,0.13,1.00,4.00,0.00,1,2,1
14582,3.00,4.00,39.00,3.20,-0.65,-0.44,1.00,3.00,0.00,1,3,1
14583,8.00,8.00,44.00,3.40,0.77,0.66,1.00,4.00,1.00,1,4,1
14584,8.00,9.00,35.00,2.90,0.87,0.88,2.00,3.00,0.00,1,3,1
14585,2.00,3.00,36.00,3.30,-0.92,-0.71,1.00,4.00,1.00,1,3,1
14586,10.00,10.00,38.00,3.50,1.48,1.76,1.00,3.00,0.00,1,4,1
14587,9.00,8.00,31.50,3.20,1.13,0.90,1.00,3.00,0.00,1,1,1
14588,5.00,4.00,27.50,2.70,0.00,-0.39,1.00,4.00,0.00,1,3,0
14589,7.00,8.00,35.00,3.60,0.43,0.58,1.00,4.00,0.00,1,3,1
14590,5.00,8.00,44.00,2.80,0.02,0.78,1.00,4.00,0.00,1,4,1
14591,6.00,3.00,46.00,3.20,0.17,-0.64,1.00,2.00,1.00,1,4,1
14592,1.00,2.00,26.50,2.90,-1.07,-1.01,1.00,5.00,0.00,1,2,1
14593,10.00,10.00,46.00,3.80,1.74,1.47,1.00,3.00,0.00,1,4,1
14594,8.00,7.00,38.00,3.30,0.57,0.50,1.00,3.00,0.00,1,3,1
14595,3.00,5.00,38.00,2.80,-0.44,-0.07,1.00,4.00,1.00,1,3,1
14596,9.00,8.00,41.00,2.70,1.15,0.66,1.00,3.00,1.00,1,4,1
14597,2.00,3.00,31.00,3.70,-0.73,-0.68,1.00,2.00,1.00,1,3,1
14598,7.00,7.00,29.50,3.50,0.49,0.26,1.00,3.00,1.00,1,3,1
14599,3.00,2.00,34.00,3.00,-0.56,-0.89,1.00,5.00,1.00,1,5,1
14600,8.00,7.00,44.50,3.60,0.57,0.43,1.00,5.00,1.00,1,5,1
14601,2.00,4.00,42.00,3.30,-0.84,-0.49,1.00,3.00,0.00,1,3,1
14602,2.00,2.00,38.00,3.70,-0.93,-1.09,1.00,3.00,1.00,1,4,1
14603,2.00,6.00,32.00,3.40,-0.73,0.15,1.00,4.00,1.00,1,2,1
14604,6.00,3.00,33.00,3.30,0.14,-0.67,1.00,4.00,0.00,0,4,1
14605,10.00,9.00,32.00,3.70,1.50,0.91,1.00,3.00,1.00,1,2,1
14606,9.00,7.00,36.50,3.60,0.90,0.38,1.00,4.00,0.00,1,4,1
14607,9.00,8.00,32.00,3.40,0.93,0.62,1.00,3.00,1.00,1,3,1
14608,7.00,7.00,39.00,3.00,0.41,0.52,1.00,3.00,1.00,1,3,1
14609,5.00,3.00,37.00,3.30,-0.07,-0.60,1.00,5.00,1.00,1,4,1
14610,6.00,6.00,37.00,3.40,0.20,0.13,1.00,3.00,1.00,1,3,1
14611,8.00,7.00,44.00,2.90,0.61,0.43,1.00,4.00,1.00,1,3,1
14612,5.00,4.00,36.00,2.90,-0.08,-0.39,1.00,1.00,0.00,1,3,0
14613,6.00,4.00,42.00,2.50,0.20,-0.48,1.00,4.00,1.00,1,5,1
14614,6.00,6.00,48.00,3.10,0.25,0.23,1.00,4.00,1.00,1,6,1
14615,10.00,9.00,34.00,3.50,1.88,0.93,1.00,4.00,1.00,1,3,1
14616,5.00,4.00,35.00,3.10,-0.12,-0.33,1.00,5.00,0.00,1,3,1
14617,7.00,7.00,34.00,3.00,0.40,0.29,1.00,3.00,0.00,1,3,0
14618,7.00,9.00,37.00,3.40,0.33,0.88,1.00,4.00,0.00,1,5,1
14619,7.00,8.00,37.00,3.90,0.50,0.57,1.00,3.00,1.00,1,4,1
14620,7.00,4.00,38.00,3.70,0.35,-0.36,1.00,3.00,0.00,1,4,1
14621,9.00,9.00,35.00,3.20,1.02,1.24,1.00,4.00,0.00,1,5,1
14622,8.00,8.00,35.00,3.10,0.60,0.62,1.00,3.00,0.00,1,3,1
14623,1.00,1.00,32.50,2.50,-1.24,-1.51,1.00,3.00,0.00,0,3,0
14624,10.00,10.00,45.00,2.90,2.06,1.84,1.00,4.00,0.00,1,5,1
14625,5.00,4.00,34.00,3.70,0.08,-0.37,1.00,3.00,1.00,1,4,1
14626,5.00,4.00,37.00,3.20,-0.10,-0.43,1.00,4.00,1.00,1,5,1
14627,10.00,10.00,30.00,3.20,2.01,1.74,1.00,4.00,0.00,1,2,1
14628,5.00,5.00,39.00,3.60,0.08,-0.14,1.00,2.00,1.00,1,4,1
14629,3.00,2.00,41.00,3.50,-0.83,-0.97,1.00,4.00,0.00,1,6,1
14630,5.00,7.00,41.00,3.20,0.01,0.34,1.00,4.00,0.00,1,4,1
14631,7.00,7.00,30.00,3.60,0.51,0.21,1.00,3.00,1.00,1,2,1
14632,3.00,4.00,30.00,3.30,-0.67,-0.40,2.00,4.00,1.00,1,3,1
14633,3.00,7.00,34.00,3.80,-0.51,0.50,1.00,4.00,0.00,1,4,1
14634,1.00,1.00,27.30,3.50,-1.13,-1.46,1.00,4.00,1.00,1,2,1
14635,10.00,10.00,41.00,3.50,1.34,1.52,1.00,3.00,1.00,1,4,1
14636,6.00,8.00,35.00,3.00,0.12,0.57,1.00,4.00,0.00,1,3,1
14637,9.00,8.00,35.00,2.80,1.22,0.70,1.00,4.00,1.00,1,3,1
14638,10.00,10.00,39.00,2.50,1.64,1.82,2.00,3.00,1.00,1,3,1
14639,8.00,7.00,35.00,3.20,0.78,0.47,1.00,3.00,0.00,0,1,1
14640,6.00,3.00,32.00,2.80,0.14,-0.59,1.00,3.00,0.00,0,4,1
14641,8.00,9.00,35.00,3.50,0.76,1.16,1.00,4.00,0.00,1,3,1
14642,3.00,4.00,36.00,3.00,-0.68,-0.35,1.00,3.00,1.00,1,3,1
14643,8.00,9.00,43.00,3.50,0.67,0.95,1.00,5.00,1.00,1,5,1
14644,1.00,1.00,39.00,2.90,-1.20,-2.00,1.00,3.00,1.00,1,3,1
14645,1.00,1.00,32.00,2.80,-1.69,-1.57,1.00,3.00,0.00,1,3,0
14646,3.00,3.00,33.00,2.40,-0.67,-0.70,1.00,4.00,0.00,1,4,1
14647,2.00,1.00,43.00,2.10,-0.89,-1.36,1.00,4.00,1.00,1,2,1
14648,6.00,4.00,39.00,3.10,0.30,-0.34,1.00,5.00,1.00,1,3,1
14649,9.00,9.00,40.00,3.00,1.13,1.17,1.00,3.00,0.00,1,3,1
14650,7.00,9.00,42.00,2.80,0.54,0.88,1.00,3.00,1.00,1,4,1
14651,2.00,1.00,40.00,2.60,-1.00,-1.52,1.00,4.00,1.00,1,3,0
14652,2.00,3.00,36.00,3.40,-0.85,-0.83,1.00,5.00,1.00,1,4,1
14653,1.00,1.00,45.00,3.50,-1.58,-1.89,1.00,4.00,1.00,1,6,1
14654,2.00,3.00,33.00,3.30,-0.92,-0.58,1.00,2.00,0.00,1,3,1
14655,7.00,5.00,37.00,3.30,0.35,-0.12,1.00,3.00,1.00,1,5,1
14656,4.00,6.00,37.00,2.90,-0.38,0.25,1.00,2.00,1.00,1,3,1
14657,6.00,6.00,33.50,3.50,0.26,0.08,1.00,3.00,0.00,1,5,1
14658,5.00,6.00,47.00,3.60,0.08,0.10,1.00,4.00,1.00,1,6,1
14659,7.00,7.00,38.00,2.30,0.41,0.50,1.00,5.00,1.00,1,3,1
14660,6.00,5.00,40.00,3.00,0.21,-0.01,1.00,4.00,1.00,1,4,1
14661,9.00,9.00,35.00,3.00,1.05,1.05,1.00,4.00,0.00,1,3,1
14662,1.00,1.00,29.00,2.60,-2.18,-1.80,1.00,2.00,1.00,0,4,1
14663,6.00,2.00,34.00,2.90,0.05,-1.07,1.00,3.00,1.00,1,2,0
14664,10.00,10.00,47.00,3.80,1.60,1.53,1.00,4.00,1.00,1,6,1
14665,2.00,3.00,48.00,3.30,-0.84,-0.63,1.00,3.00,0.00,1,6,1
14666,7.00,7.00,41.00,3.10,0.33,0.38,1.00,5.00,0.00,1,5,1
14667,7.00,9.00,40.00,3.90,0.43,1.05,1.00,4.00,1.00,1,4,1
14668,3.00,4.00,32.50,3.00,-0.56,-0.38,1.00,4.00,1.00,1,2,1
14669,5.00,9.00,31.00,3.20,-0.04,1.06,1.00,2.00,0.00,1,2,1
14670,9.00,8.00,42.00,3.00,0.96,0.59,1.00,4.00,1.00,1,4,1
14671,8.00,9.00,46.00,2.70,0.81,1.22,1.00,3.00,1.00,1,4,1
14672,7.00,7.00,30.00,2.70,0.56,0.28,1.00,2.00,0.00,0,1,0
14673,1.00,1.00,36.00,2.90,-1.52,-1.73,1.00,3.00,0.00,1,3,1
14674,10.00,10.00,35.00,3.30,2.16,1.71,1.00,4.00,1.00,1,3,1
14675,2.00,5.00,46.00,3.30,-0.76,-0.17,1.00,4.00,1.00,1,5,1
14676,10.00,10.00,31.00,3.50,1.35,1.81,1.00,3.00,1.00,1,3,1
14677,4.00,4.00,24.00,2.60,-0.14,-0.30,1.00,3.00,1.00,0,1,1
14678,2.00,1.00,33.50,2.90,-1.04,-1.48,1.00,4.00,0.00,1,3,0
14679,2.00,3.00,35.00,2.80,-0.79,-0.64,1.00,4.00,0.00,1,3,1
14680,6.00,7.00,35.00,3.20,0.22,0.28,1.00,4.00,1.00,1,3,1
14681,7.00,7.00,29.00,3.60,0.46,0.54,1.00,3.00,0.00,1,3,1
14682,1.00,2.00,37.50,3.30,-1.53,-0.99,1.00,3.00,0.00,1,4,1
14683,5.00,6.00,32.00,3.70,-0.14,-0.04,1.00,4.00,0.00,1,2,1
14684,5.00,5.00,40.00,2.40,-0.05,-0.03,1.00,3.00,0.00,1,4,0
14685,9.00,9.00,42.00,2.80,1.27,0.88,1.00,4.00,0.00,1,3,1
14686,3.00,1.00,34.00,3.00,-0.50,-1.41,1.00,4.00,0.00,1,3,0
14687,1.00,2.00,34.50,3.60,-1.26,-0.91,1.00,3.00,0.00,1,4,1
14688,1.00,1.00,32.70,2.80,-2.50,-1.53,1.00,4.00,0.00,1,4,1
14689,5.00,5.00,34.50,3.60,0.06,-0.06,1.00,3.00,0.00,1,4,1
14690,3.00,2.00,31.50,3.60,-0.67,-1.30,1.00,4.00,1.00,1,3,0
14691,5.00,4.00,35.00,3.50,-0.12,-0.54,1.00,4.00,0.00,1,3,1
14692,7.00,6.00,38.00,3.70,0.55,0.11,1.00,4.00,1.00,1,5,1
14693,4.00,4.00,39.00,3.60,-0.20,-0.36,1.00,3.00,1.00,1,4,1
14694,8.00,8.00,41.00,4.00,0.63,0.76,1.00,2.00,0.00,1,6,1
14695,3.00,2.00,39.00,3.80,-0.46,-0.92,1.00,3.00,1.00,1,4,1
14696,9.00,8.00,45.00,3.00,1.03,0.82,1.00,4.00,1.00,1,4,1
14697,7.00,9.00,32.00,3.70,0.55,1.20,1.00,3.00,1.00,1,3,1
14698,7.00,7.00,33.00,3.70,0.45,0.49,1.00,3.00,0.00,1,2,1
14699,2.00,2.00,45.00,2.20,-0.81,-0.94,1.00,4.00,1.00,1,3,1
14700,10.00,10.00,46.00,2.70,1.94,2.38,1.00,3.00,1.00,1,4,1
14701,4.00,1.00,32.00,3.30,-0.39,-1.37,1.00,4.00,0.00,1,2,0
14702,2.00,1.00,31.00,3.20,-1.07,-1.69,1.00,3.00,0.00,0,3,0
14703,9.00,10.00,41.00,3.50,1.23,1.30,1.00,4.00,0.00,1,5,1
14704,8.00,7.00,34.00,3.50,0.68,0.49,1.00,4.00,1.00,1,4,1
14705,7.00,5.00,32.00,3.30,0.30,-0.16,1.00,4.00,1.00,1,2,1
14706,10.00,10.00,39.00,3.70,2.18,1.89,1.00,3.00,0.00,1,4,1
14707,6.00,8.00,47.00,3.10,0.33,0.76,1.00,4.00,1.00,1,6,1
14708,3.00,4.00,28.00,3.10,-0.44,-0.50,2.00,3.00,1.00,1,3,1
14709,7.00,6.00,39.00,3.00,0.30,0.05,1.00,3.00,0.00,1,2,1
14710,2.00,3.00,29.00,3.10,-1.02,-0.81,1.00,4.00,1.00,1,2,1
14711,5.00,4.00,46.00,3.70,-0.16,-0.30,1.00,4.00,1.00,1,6,1
14712,10.00,9.00,43.00,3.60,1.66,1.06,1.00,5.00,1.00,1,5,1
14713,2.00,2.00,42.00,3.40,-0.84,-0.93,1.00,3.00,1.00,1,4,1
14714,4.00,4.00,33.00,2.80,-0.24,-0.50,1.00,5.00,1.00,1,3,1
14715,3.00,3.00,40.00,3.30,-0.49,-0.60,1.00,4.00,0.00,1,5,1
14716,3.00,4.00,37.00,3.70,-0.68,-0.33,1.00,4.00,1.00,1,4,1
14717,7.00,8.00,30.00,3.20,0.54,0.74,1.00,4.00,1.00,1,3,1
14718,10.00,10.00,33.00,3.00,1.93,2.35,1.00,3.00,1.00,1,2,1
14719,7.00,8.00,33.30,2.80,0.36,0.70,2.00,3.00,1.00,1,3,1
14720,5.00,5.00,38.00,2.20,-0.06,-0.05,1.00,5.00,1.00,1,3,1
14721,5.00,4.00,42.00,3.10,-0.11,-0.36,1.00,4.00,1.00,1,4,1
14722,9.00,9.00,38.00,2.40,0.97,0.91,1.00,5.00,0.00,1,3,1
14723,1.00,1.00,34.50,3.10,-1.83,-2.92,1.00,5.00,1.00,1,3,0
14724,7.00,7.00,33.00,3.00,0.45,0.24,1.00,4.00,1.00,1,2,1
14725,5.00,4.00,36.00,3.50,-0.07,-0.30,1.00,4.00,1.00,1,4,1
14726,7.00,6.00,41.00,3.40,0.52,0.18,1.00,4.00,0.00,1,5,1
14727,4.00,4.00,40.00,2.60,-0.39,-0.49,1.00,3.00,1.00,1,3,1
14728,5.00,4.00,40.00,2.90,-0.07,-0.37,1.00,4.00,0.00,1,3,1
14729,9.00,10.00,44.00,3.80,1.21,1.65,1.00,4.00,1.00,1,4,1
14730,2.00,4.00,31.50,2.50,-0.75,-0.33,1.00,4.00,1.00,1,3,1
14731,1.00,1.00,27.00,2.90,-1.28,-1.88,1.00,3.00,1.00,0,5,1
14732,7.00,6.00,33.00,2.80,0.46,0.17,1.00,3.00,1.00,1,3,1
14733,7.00,4.00,47.00,3.40,0.46,-0.29,1.00,4.00,1.00,1,5,1
14734,1.00,1.00,40.00,3.20,-1.40,-1.42,1.00,4.00,1.00,1,4,1
14735,1.00,1.00,23.50,2.60,-1.16,-1.59,1.00,3.00,0.00,0,3,1
14736,1.00,1.00,34.00,2.90,-1.41,-1.36,1.00,3.00,0.00,1,3,1
14737,8.00,6.00,38.00,3.10,0.79,0.22,1.00,4.00,1.00,1,3,1
14738,10.00,10.00,39.00,3.70,1.82,2.28,1.00,5.00,0.00,1,5,1
14739,8.00,6.00,43.00,3.70,0.77,0.11,1.00,3.00,1.00,1,6,1
14740,8.00,7.00,41.00,2.90,0.61,0.51,1.00,4.00,0.00,1,3,1
14741,8.00,6.00,37.00,3.90,0.81,0.25,1.00,4.00,1.00,1,4,1
14742,10.00,10.00,40.00,2.80,1.46,1.48,1.00,3.00,1.00,1,4,1
14743,9.00,9.00,33.00,3.80,0.98,1.02,1.00,3.00,0.00,1,4,1
14744,7.00,7.00,37.00,3.40,0.44,0.36,1.00,4.00,0.00,1,3,1
14745,7.00,8.00,34.00,3.40,0.51,0.76,1.00,5.00,0.00,1,3,1
14746,8.00,9.00,44.00,3.60,0.81,1.28,1.00,3.00,0.00,1,5,1
14747,4.00,5.00,37.00,3.10,-0.25,-0.12,1.00,5.00,1.00,1,3,1
14748,6.00,5.00,45.00,3.50,0.08,-0.22,1.00,3.00,1.00,1,5,1
14749,2.00,2.00,38.00,3.20,-1.05,-1.20,1.00,4.00,1.00,1,4,1
14750,9.00,10.00,38.00,3.90,1.31,1.47,1.00,5.00,1.00,1,6,1
14751,1.00,3.00,33.00,3.00,-1.42,-0.69,2.00,3.00,1.00,1,3,1
14752,3.00,3.00,38.00,3.60,-0.51,-0.66,1.00,4.00,0.00,1,4,1
14753,7.00,6.00,36.00,3.50,0.53,0.16,1.00,4.00,1.00,1,2,1
14754,5.00,5.00,39.00,2.80,-0.01,-0.16,2.00,4.00,1.00,1,3,1
14755,6.00,5.00,40.00,3.40,0.16,-0.18,1.00,3.00,1.00,1,5,1
14756,2.00,2.00,41.00,3.40,-0.85,-0.95,1.00,3.00,0.00,1,6,1
14757,10.00,9.00,36.00,2.90,1.42,1.18,1.00,3.00,1.00,1,3,1
14758,7.00,10.00,33.00,3.80,0.56,1.35,1.00,2.00,0.00,1,4,1
14759,5.00,7.00,37.00,3.10,-0.17,0.43,1.00,4.00,0.00,1,3,1
14760,6.00,8.00,40.00,2.50,0.12,0.74,1.00,4.00,1.00,1,5,1
14761,2.00,3.00,32.00,3.10,-0.99,-0.67,1.00,3.00,1.00,1,2,1
14762,8.00,8.00,41.00,3.80,0.62,0.77,1.00,3.00,1.00,1,4,1
14763,4.00,6.00,33.50,3.30,-0.23,0.11,1.00,4.00,0.00,1,5,1
14764,6.00,7.00,44.00,3.50,0.32,0.36,1.00,5.00,1.00,1,4,0
14765,9.00,10.00,31.00,3.50,1.06,1.52,1.00,4.00,1.00,1,3,1
14766,8.00,7.00,40.00,3.80,0.78,0.48,1.00,4.00,1.00,1,4,1
14767,7.00,5.00,40.00,2.90,0.53,-0.26,1.00,4.00,1.00,1,4,1
14768,7.00,8.00,37.00,3.00,0.47,0.57,1.00,4.00,1.00,1,5,1
14769,1.00,1.00,33.00,3.00,-1.77,-1.89,1.00,4.00,1.00,0,6,0
14770,8.00,7.00,46.00,2.70,0.81,0.40,1.00,4.00,1.00,1,4,1
14771,10.00,10.00,40.00,3.30,1.70,2.21,1.00,4.00,1.00,1,3,1
14772,1.00,1.00,25.00,3.60,-1.94,-1.62,1.00,3.00,0.00,0,3,0
14773,7.00,8.00,40.00,3.30,0.45,0.84,1.00,5.00,1.00,1,4,1
14774,5.00,4.00,44.00,3.10,-0.11,-0.46,1.00,4.00,1.00,1,4,1
14775,5.00,4.00,33.00,2.30,0.04,-0.55,1.00,4.00,0.00,1,2,0
14776,8.00,6.00,34.00,2.80,0.60,0.10,1.00,4.00,0.00,1,3,1
14777,4.00,4.00,44.00,3.80,-0.21,-0.49,1.00,3.00,0.00,1,4,1
14778,3.00,2.00,39.00,3.10,-0.55,-0.97,1.00,3.00,1.00,1,4,0
14779,6.00,4.00,38.00,3.50,0.16,-0.47,1.00,4.00,0.00,1,4,0
14780,9.00,8.00,40.00,3.40,1.17,0.74,1.00,5.00,1.00,1,3,1
14781,4.00,5.00,42.00,4.00,-0.26,-0.05,1.00,3.00,1.00,1,5,1
14782,8.00,9.00,38.00,3.70,0.67,1.14,1.00,4.00,1.00,1,5,1
14783,7.00,4.00,33.00,3.10,0.49,-0.30,1.00,3.00,1.00,1,3,0
14784,9.00,8.00,44.00,2.90,1.21,0.86,1.00,4.00,1.00,1,4,1
14785,9.00,6.00,35.00,3.00,0.88,0.09,1.00,3.00,1.00,0,5,1
14786,4.00,3.00,33.00,3.00,-0.41,-0.81,1.00,4.00,1.00,1,2,1
14787,10.00,10.00,42.50,3.20,2.35,2.11,1.00,4.00,1.00,1,3,1
14788,3.00,3.00,34.00,3.30,-0.53,-0.76,1.00,3.00,0.00,1,3,1
14789,7.00,8.00,30.00,2.90,0.38,0.56,1.00,4.00,1.00,1,2,1
14790,2.00,1.00,32.00,2.60,-0.80,-1.55,1.00,4.00,1.00,0,1,1
14791,10.00,10.00,37.00,3.80,2.61,2.76,1.00,3.00,1.00,1,4,1
14792,2.00,4.00,32.00,2.80,-1.02,-0.30,1.00,4.00,1.00,1,3,1
14793,8.00,6.00,39.00,2.90,0.58,0.15,1.00,4.00,1.00,1,3,1
14794,8.00,7.00,38.50,2.40,0.90,0.53,2.00,4.00,1.00,1,4,1
14795,10.00,10.00,36.00,3.40,1.66,1.81,1.00,4.00,1.00,1,3,1
14796,10.00,10.00,38.00,3.90,2.00,2.20,1.00,4.00,0.00,1,5,1
14797,8.00,6.00,32.00,3.20,0.64,0.24,1.00,3.00,0.00,1,3,1
14798,7.00,9.00,38.00,3.20,0.51,1.05,1.00,3.00,0.00,1,3,1
14799,3.00,4.00,42.00,3.00,-0.67,-0.34,1.00,5.00,0.00,1,3,1
14800,7.00,9.00,35.00,2.30,0.46,0.98,1.00,2.00,0.00,0,1,1
14801,4.00,3.00,41.50,2.40,-0.18,-0.76,1.00,3.00,1.00,1,3,0
14802,2.00,2.00,46.00,3.80,-0.88,-0.98,1.00,3.00,0.00,1,6,1
14803,8.00,10.00,41.00,2.50,0.85,1.46,1.00,3.00,1.00,1,3,1
14804,8.00,8.00,37.00,3.10,0.62,0.72,1.00,4.00,0.00,1,3,1
14805,1.00,1.00,36.00,3.20,-1.23,-1.59,1.00,4.00,1.00,1,4,1
14806,2.00,1.00,35.00,2.60,-1.02,-1.29,1.00,4.00,1.00,1,2,1
14807,4.00,2.00,34.00,3.10,-0.40,-0.92,1.00,3.00,1.00,1,3,1
14808,6.00,7.00,30.00,3.40,0.32,0.43,1.00,3.00,1.00,1,4,1
14809,5.00,4.00,39.00,2.70,-0.13,-0.26,1.00,3.00,1.00,1,4,0
14810,10.00,10.00,46.00,3.70,2.64,2.52,1.00,5.00,1.00,1,6,1
14811,1.00,3.00,44.00,3.50,-1.31,-0.75,1.00,4.00,0.00,1,5,1
14812,2.00,2.00,35.00,3.10,-0.83,-0.90,1.00,3.00,0.00,1,5,1
14813,6.00,4.00,33.00,2.80,0.24,-0.53,1.00,3.00,0.00,0,3,1
14814,2.00,4.00,36.00,3.30,-0.81,-0.29,1.00,5.00,0.00,1,4,1
14815,10.00,10.00,39.00,3.30,1.41,1.97,1.00,5.00,0.00,1,5,1
14816,9.00,8.00,33.00,3.20,1.06,0.72,1.00,4.00,0.00,1,3,1
14817,7.00,7.00,35.00,3.20,0.47,0.39,1.00,3.00,0.00,1,3,1
14818,7.00,8.00,40.00,3.90,0.60,0.77,1.00,3.00,1.00,1,4,1
14819,9.00,9.00,45.00,2.60,1.19,1.26,1.00,4.00,1.00,1,4,1
14820,9.00,9.00,43.00,3.70,1.13,0.91,1.00,4.00,1.00,1,5,1
14821,3.00,2.00,39.50,3.70,-0.72,-0.95,1.00,3.00,0.00,1,6,1
14822,3.00,2.00,34.00,3.70,-0.66,-1.19,1.00,4.00,0.00,1,4,1
14823,1.00,1.00,36.00,3.40,-1.42,-1.43,2.00,3.00,0.00,1,3,0
14824,7.00,7.00,36.00,3.50,0.58,0.49,1.00,4.00,1.00,1,4,1
14825,5.00,3.00,37.00,2.90,0.00,-0.77,1.00,4.00,0.00,1,3,1
14826,2.00,3.00,28.00,2.70,-0.79,-0.84,1.00,4.00,1.00,1,2,1
14827,2.00,4.00,27.00,2.70,-0.73,-0.56,2.00,4.00,0.00,1,3,0
14828,3.00,2.00,33.00,3.40,-0.56,-1.07,1.00,3.00,1.00,1,3,1
14829,3.00,4.00,44.00,3.20,-0.45,-0.47,1.00,4.00,1.00,1,4,1
14830,8.00,8.00,43.00,3.50,0.64,0.58,1.00,4.00,0.00,1,4,1
14831,9.00,10.00,35.00,4.00,1.22,1.29,1.00,3.00,1.00,1,4,1
14832,4.00,5.00,41.00,2.90,-0.37,-0.11,1.00,4.00,1.00,1,4,1
14833,8.00,7.00,47.00,3.40,0.93,0.28,1.00,4.00,1.00,1,6,1
14834,9.00,9.00,36.00,3.90,1.22,0.97,1.00,3.00,0.00,1,3,1
14835,7.00,6.00,36.00,3.20,0.37,0.15,1.00,4.00,1.00,1,4,1
14836,6.00,6.00,46.00,3.90,0.20,0.10,1.00,4.00,1.00,1,5,1
14837,2.00,1.00,34.50,3.00,-0.90,-1.44,1.00,4.00,1.00,1,5,1
14838,2.00,2.00,38.00,3.70,-0.83,-0.94,1.00,4.00,1.00,1,4,1
14839,1.00,1.00,29.50,3.60,-2.22,-2.21,1.00,3.00,0.00,0,4,1
14840,10.00,10.00,39.00,3.80,1.85,2.16,1.00,5.00,1.00,1,3,1
14841,10.00,9.00,40.00,3.60,1.40,0.91,1.00,3.00,0.00,1,3,1
14842,2.00,2.00,39.00,3.60,-1.06,-1.06,1.00,4.00,1.00,1,3,1
14843,7.00,5.00,39.00,3.40,0.54,-0.01,1.00,3.00,1.00,1,5,1
14844,2.00,6.00,27.50,3.10,-0.79,-0.05,1.00,4.00,0.00,1,2,1
14845,3.00,3.00,36.00,3.60,-0.67,-0.67,1.00,4.00,0.00,1,4,1
14846,6.00,6.00,36.00,3.50,0.21,0.24,1.00,4.00,0.00,1,4,1
14847,2.00,2.00,44.00,3.90,-0.88,-0.90,1.00,3.00,0.00,1,6,1
14848,1.00,5.00,36.00,3.40,-1.41,-0.26,1.00,5.00,0.00,1,3,1
14849,7.00,7.00,32.50,3.00,0.52,0.32,1.00,4.00,1.00,1,2,1
14850,4.00,5.00,35.00,3.40,-0.21,-0.19,1.00,4.00,1.00,1,5,1
14851,7.00,7.00,31.00,3.10,0.62,0.47,1.00,3.00,1.00,0,1,1
14852,4.00,6.00,44.00,3.90,-0.23,0.20,1.00,4.00,1.00,1,6,1
14853,9.00,9.00,32.50,3.70,1.10,1.10,1.00,4.00,0.00,1,4,1
14854,10.00,7.00,29.00,3.30,1.76,0.48,1.00,3.00,1.00,1,2,1
14855,8.00,8.00,30.00,3.00,0.65,0.82,1.00,3.00,1.00,1,3,1
14856,7.00,7.00,39.00,3.80,0.39,0.42,1.00,3.00,0.00,1,4,1
14857,10.00,6.00,40.00,2.90,1.36,0.04,1.00,4.00,1.00,1,3,1
14858,7.00,6.00,42.00,4.00,0.37,0.21,1.00,2.00,0.00,1,5,1
14859,1.00,4.00,37.00,2.60,-1.29,-0.44,2.00,3.00,1.00,1,5,1
14860,7.00,7.00,36.00,2.90,0.34,0.27,2.00,4.00,1.00,1,3,1
14861,10.00,10.00,38.00,3.40,1.88,2.31,1.00,4.00,0.00,1,3,1
14862,10.00,5.00,44.00,2.90,1.61,-0.15,1.00,4.00,0.00,1,6,1
14863,4.00,2.00,32.00,2.80,-0.37,-1.20,1.00,5.00,1.00,1,2,0
14864,1.00,1.00,33.00,2.60,-1.35,-1.30,2.00,4.00,0.00,0,5,0
14865,10.00,10.00,48.00,3.20,1.55,1.67,1.00,4.00,0.00,1,3,1
14866,3.00,3.00,34.00,3.50,-0.66,-0.73,1.00,4.00,1.00,1,4,1
14867,6.00,5.00,36.00,3.70,0.12,-0.13,1.00,4.00,0.00,1,2,1
14868,1.00,1.00,30.50,3.00,-1.33,-2.40,2.00,3.00,0.00,0,3,0
14869,2.00,1.00,22.50,1.90,-0.79,-1.38,1.00,3.00,1.00,0,2,0
14870,7.00,5.00,42.00,3.40,0.52,-0.09,1.00,4.00,1.00,1,4,1
14871,9.00,8.00,42.00,3.60,1.12,0.79,1.00,4.00,0.00,1,4,1
14872,2.00,1.00,30.00,2.80,-0.89,-1.45,1.00,3.00,1.00,0,3,0
14873,8.00,8.00,43.00,3.10,0.70,0.56,1.00,4.00,0.00,1,4,1
